ranking,ticker,date,score_short,score_long,score_ens,top1_feature_group,top2_feature_group,top3_feature_group,top1_features,top2_features,top3_features
1,15760,2023-01-31,0.16703428,-0.022611988016190104,0.07221114599190495,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
2,34730,2023-01-31,0.06013581,0.05609441441576452,0.058115112207882264,technical,value,esg,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","esg_score, environmental_score, social_score"
3,5380,2023-01-31,0.055441126,0.03664992712875627,0.04604552656437813,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
4,3240,2023-01-31,0.03572828,0.035439581386642015,0.03558393069332101,technical,esg,value,"volatility_60d, volatility_20d, volatility","esg_score, environmental_score, social_score","turnover, net_income, roe"
5,97950,2023-01-31,0.04480117,0.03062368314153759,0.037712426570768794,technical,news,esg,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","esg_score, environmental_score, social_score"
6,17670,2023-01-31,0.038302373,0.034088814308751395,0.0361955936543757,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
7,1040,2023-01-31,0.036903758,0.0302881416990653,0.03359594984953265,technical,value,esg,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","esg_score, environmental_score, social_score"
8,28260,2023-01-31,0.03299725,0.03575814404583932,0.03437769702291966,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
9,12330,2023-01-31,0.036183942,0.030407728265305915,0.033295835132652954,technical,news,esg,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","esg_score, environmental_score, social_score"
10,30000,2023-01-31,0.03951431,0.025970845048256936,0.032742577524128465,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
11,32640,2023-01-31,0.029323105,0.03075969886288675,0.030041401931443376,technical,value,esg,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","esg_score, environmental_score, social_score"
12,4370,2023-01-31,0.030708402,0.0297132818847487,0.030210841942374347,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
13,241560,2023-01-31,0.027684245,0.03593816571915028,0.03181120535957514,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
14,137310,2023-01-31,0.029152991,0.031616288192094125,0.030384639596047064,technical,value,esg,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","esg_score, environmental_score, social_score"
15,35250,2023-01-31,0.02342582,0.03881070679152032,0.03111826339576016,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
16,36460,2023-01-31,0.04110856,0.01731298010012624,0.02921077005006312,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
17,30200,2023-01-31,0.032616105,0.024959383175511912,0.028787744087755956,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
18,100,2023-01-31,0.031369563,0.029586332643256382,0.030477947821628194,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
19,29780,2023-01-31,0.026760895,0.031424842920636416,0.029092868960318208,technical,value,esg,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","esg_score, environmental_score, social_score"
20,240,2023-01-31,0.030323807,0.027525338240893687,0.028924572620446842,technical,value,esg,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","esg_score, environmental_score, social_score"
1,5930,2023-02-28,0.0065217046,0.14187292169009574,0.07419731314504788,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
2,15760,2023-02-28,0.16769068,-0.006876417925702135,0.08040713103714894,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
3,34730,2023-02-28,0.07614965,0.05886410315257301,0.06750687657628651,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
4,5380,2023-02-28,0.040256847,0.054857009633187855,0.04755692831659393,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
5,30200,2023-02-28,0.04921423,0.03375640719672989,0.04148531859836495,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
6,35250,2023-02-28,0.04871483,0.03246240872372795,0.040588619361863976,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
7,28260,2023-02-28,0.04041363,0.0357698368894336,0.0380917334447168,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
8,9240,2023-02-28,0.03711146,0.03878588473113051,0.037948672365565254,technical,value,esg,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","esg_score, environmental_score, social_score"
9,1440,2023-02-28,0.042579878,0.022975391076487956,0.03277763453824398,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
10,69620,2023-02-28,0.04810109,0.021571813332062265,0.03483645166603113,value,technical,news,"turnover, net_income, roe","volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
11,375500,2023-02-28,0.038883515,0.03309094748873872,0.03598723124436936,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
12,880,2023-02-28,0.031216945,0.03791630186228161,0.0345666234311408,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
13,78930,2023-02-28,0.03496402,0.03840113376127393,0.03668257688063696,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
14,80,2023-02-28,0.037967075,0.03350818880191704,0.03573763190095852,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
15,3090,2023-02-28,0.041764498,0.024962225241431105,0.03336336162071555,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
16,96770,2023-02-28,0.03894234,0.02843745165578337,0.03368989582789168,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
17,326030,2023-02-28,0.03235734,0.03862314559438402,0.03549024279719201,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
18,69960,2023-02-28,0.038190793,0.02506977661524105,0.03163028480762053,technical,news,esg,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","esg_score, environmental_score, social_score"
19,30000,2023-02-28,0.03884984,0.030047642848851783,0.03444874142442589,technical,value,esg,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","esg_score, environmental_score, social_score"
20,6280,2023-02-28,0.03326342,0.03112339128871278,0.03219340564435639,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
1,5930,2023-03-29,0.008513629,0.18080953528852928,0.09466158214426464,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
2,34730,2023-03-29,0.06756953,0.06685077875055918,0.0672101543752796,technical,esg,value,"volatility_60d, volatility_20d, volatility","esg_score, environmental_score, social_score","turnover, net_income, roe"
3,15760,2023-03-29,0.1286564,-0.016095517433752028,0.05628044128312399,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
4,5380,2023-03-29,0.046045296,0.0524961225579489,0.04927070927897445,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
5,326030,2023-03-29,0.030062353,0.04537387362584844,0.03771811331292422,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
6,69620,2023-03-29,0.03688562,0.03238143724933216,0.03463352862466608,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
7,880,2023-03-29,0.02808185,0.04353006098102106,0.03580595549051053,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
8,3090,2023-03-29,0.041175924,0.02978056101878844,0.03547824250939422,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
9,4990,2023-03-29,0.042677745,0.026306316475900295,0.03449203073795015,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
10,241590,2023-03-29,0.03437108,0.0,0.01718554,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
11,210,2023-03-29,0.042415604,0.024024472668595833,0.033220038334297916,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
12,2380,2023-03-29,0.038707145,0.029203275940479,0.0339552104702395,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
13,240,2023-03-29,0.040279426,0.02313368531849373,0.03170655565924686,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
14,280360,2023-03-29,0.039170694,0.020841257692273695,0.030005975846136845,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
15,23530,2023-03-29,0.04533748,0.01681945112476423,0.031078465562382113,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
16,3240,2023-03-29,0.03164201,0.025549369457647537,0.028595689728823766,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
17,71050,2023-03-29,0.037232384,0.0233121459867714,0.0302722649933857,technical,esg,value,"volatility_60d, volatility_20d, volatility","esg_score, environmental_score, social_score","turnover, net_income, roe"
18,139480,2023-03-29,0.02619837,0.03142715896479843,0.028812764482399215,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
19,11200,2023-03-29,0.004170796,0.05581178811040905,0.029991292055204524,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
20,80,2023-03-29,0.03523333,0.02032690195345625,0.027780115976728123,technical,value,esg,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","esg_score, environmental_score, social_score"
1,5930,2023-04-26,0.035535403,0.21124443161948175,0.12338991730974087,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
2,34730,2023-04-26,0.059210945,0.06963275525093718,0.06442185012546858,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
3,15760,2023-04-26,0.11669628,-0.019929705616416608,0.0483832871917917,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
4,28260,2023-04-26,0.03848664,0.0511479236702096,0.044817281835104805,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
5,241590,2023-04-26,0.03813807,0.0,0.019069035,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
6,69960,2023-04-26,0.042271905,0.028047771033008578,0.03515983801650429,technical,esg,value,"volatility_60d, volatility_20d, volatility","esg_score, environmental_score, social_score","turnover, net_income, roe"
7,210,2023-04-26,0.042548686,0.0257524864426366,0.0341505862213183,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
8,17670,2023-04-26,0.03541192,0.03195453928314871,0.03368322964157436,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
9,97950,2023-04-26,0.036928654,0.033451962653164274,0.03519030832658214,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
10,31430,2023-04-26,0.0418441,0.023175242739187904,0.03250967136959396,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
11,29780,2023-04-26,0.024869248,0.035396762634790746,0.03013300531739537,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
12,1040,2023-04-26,0.049577214,0.012765187333636591,0.031171200666818298,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
13,4990,2023-04-26,0.03171265,0.03154005819369553,0.03162635409684776,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
14,35250,2023-04-26,0.036079176,0.020885257883994198,0.028482216941997096,technical,value,esg,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","esg_score, environmental_score, social_score"
15,120,2023-04-26,0.030722497,0.030122562165161224,0.030422529582580612,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
16,139480,2023-04-26,0.031870022,0.023215449346137212,0.027542735673068607,technical,value,esg,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","esg_score, environmental_score, social_score"
17,26960,2023-04-26,0.026696296,0.031821408994544276,0.02925885249727214,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
18,3490,2023-04-26,0.027068458,0.027304341922156358,0.02718639996107818,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
19,36460,2023-04-26,0.035024673,0.019686266466319224,0.02735546973315961,technical,value,esg,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","esg_score, environmental_score, social_score"
20,32350,2023-04-26,0.03864094,0.01618681117183305,0.027413875585916524,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
1,5380,2023-05-26,0.043123405,0.11226857740942398,0.07769599120471199,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
2,5930,2023-05-26,-0.03251051,0.137945823982097,0.05271765699104851,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
3,139480,2023-05-26,0.05948627,0.02586918502444542,0.04267772751222271,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
4,15760,2023-05-26,0.11293089,-0.027599408672765047,0.04266574066361748,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
5,34730,2023-05-26,0.03396138,0.058378878087053,0.0461701290435265,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
6,3240,2023-05-26,0.04662481,0.03310623557601605,0.03986552278800803,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
7,11200,2023-05-26,0.025954716,0.041934133872553674,0.033944424936276835,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
8,210,2023-05-26,0.046130065,0.023848877481767044,0.03498947124088352,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
9,30200,2023-05-26,0.009101681,0.06315763624815506,0.03612965862407753,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
10,10130,2023-05-26,0.03968658,0.031215167507361453,0.03545087375368072,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
11,3490,2023-05-26,0.02628396,0.04320275209003543,0.034743356045017715,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
12,9830,2023-05-26,0.0432137,0.01671475717566444,0.029964228587832223,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
13,267250,2023-05-26,0.026096389,0.042591103500148976,0.03434374625007449,technical,value,esg,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","esg_score, environmental_score, social_score"
14,79550,2023-05-26,0.04196509,0.020068696460170506,0.031016893230085253,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
15,251270,2023-05-26,0.04162551,0.020845585355547425,0.03123554767777371,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
16,35250,2023-05-26,0.030687459,0.03258912469276317,0.03163829184638159,technical,news,esg,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","esg_score, environmental_score, social_score"
17,36460,2023-05-26,0.035552673,0.02617139883217545,0.030862035916087723,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
18,31430,2023-05-26,0.03589272,0.021250276435608586,0.028571498217804296,technical,esg,value,"volatility_60d, volatility_20d, volatility","esg_score, environmental_score, social_score","turnover, net_income, roe"
19,30000,2023-05-26,0.03660981,0.02147710792018412,0.02904345896009206,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
20,78930,2023-05-26,0.023043055,0.036850917235413665,0.029946986117706832,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
1,5930,2023-06-27,0.033560175,0.19149714720960087,0.11252866110480043,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
2,34730,2023-06-27,0.07690692,0.08143292607835481,0.07916992303917741,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
3,5380,2023-06-27,0.046998832,0.04751811783678756,0.04725847491839378,technical,esg,value,"volatility_60d, volatility_20d, volatility","esg_score, environmental_score, social_score","turnover, net_income, roe"
4,97950,2023-06-27,0.04969062,0.03773042834443138,0.04371052417221569,technical,value,esg,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","esg_score, environmental_score, social_score"
5,23530,2023-06-27,0.053017095,0.02884398007745926,0.04093053753872963,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
6,4990,2023-06-27,0.042730816,0.03452447714753536,0.038627646573767674,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
7,28260,2023-06-27,0.04175834,0.04281006615282033,0.04228420307641016,technical,value,esg,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","esg_score, environmental_score, social_score"
8,4170,2023-06-27,0.04527878,0.03400524745391355,0.039642013726956776,technical,value,esg,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","esg_score, environmental_score, social_score"
9,78930,2023-06-27,0.037412323,0.045738036306004766,0.04157517965300238,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
10,139480,2023-06-27,0.042563308,0.033578858171443,0.038071083085721505,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
11,30200,2023-06-27,0.037191007,0.03249291147796136,0.034841959238980674,technical,esg,value,"volatility_60d, volatility_20d, volatility","esg_score, environmental_score, social_score","turnover, net_income, roe"
12,284740,2023-06-27,0.035793364,0.0,0.017896682,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
13,3090,2023-06-27,0.04231211,0.034998025438157956,0.03865506771907898,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
14,90430,2023-06-27,0.034345564,0.036985780052577355,0.035665672026288675,technical,news,esg,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","esg_score, environmental_score, social_score"
15,120,2023-06-27,0.04116336,0.026485939136860488,0.033824649568430246,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
16,69620,2023-06-27,0.043181118,0.02787062414979147,0.035525871074895736,technical,esg,news,"volatility_60d, volatility_20d, volatility","esg_score, environmental_score, social_score","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
17,39130,2023-06-27,0.032827646,0.040064404088219194,0.0364460250441096,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
18,1040,2023-06-27,0.04543931,0.022425698556978055,0.033932504278489026,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
19,35250,2023-06-27,0.037437998,0.024950249029516664,0.03119412351475833,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
20,7310,2023-06-27,0.038574688,0.025598968041195238,0.03208682802059762,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
1,5930,2023-07-25,0.042327333,0.15166000149106829,0.09699366724553414,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
2,34730,2023-07-25,0.068960495,0.06901905395494566,0.06898977447747283,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
3,5380,2023-07-25,0.061865736,0.07750330947338321,0.06968452273669161,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
4,24110,2023-07-25,0.02897165,0.100964250737956,0.064967950368978,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
5,15760,2023-07-25,0.12414746,-0.04157399867666112,0.04128673066166944,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
6,6360,2023-07-25,0.04556311,0.03553782041450068,0.040550465207250336,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
7,35250,2023-07-25,0.04767143,0.03077489285102644,0.03922316142551322,technical,esg,value,"volatility_60d, volatility_20d, volatility","esg_score, environmental_score, social_score","turnover, net_income, roe"
8,210,2023-07-25,0.049751095,0.0257853138485451,0.03776820442427255,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
9,13890,2023-07-25,0.035672214,0.0,0.017836107,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
10,20000,2023-07-25,0.03542678,0.0,0.01771339,technical,value,esg,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","esg_score, environmental_score, social_score"
11,280360,2023-07-25,0.03880659,0.037580320340786746,0.038193455170393374,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
12,294870,2023-07-25,0.033984452,0.0,0.016992226,value,technical,esg,"turnover, net_income, roe","volatility_60d, volatility_20d, volatility","esg_score, environmental_score, social_score"
13,3240,2023-07-25,0.033659007,0.0,0.0168295035,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
14,7070,2023-07-25,0.043233573,0.02683848536974868,0.035036029184874334,technical,news,value,"volatility_60d, volatility_20d, volatility","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise","turnover, net_income, roe"
15,7310,2023-07-25,0.047212552,0.021325763654895528,0.034269157827447765,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
16,192080,2023-07-25,0.035236795,0.03177939292281934,0.03350809396140967,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
17,1040,2023-07-25,0.053662922,0.011809864585379495,0.03273639329268975,technical,value,news,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","news_sentiment, news_sentiment_ewm5, news_sentiment_surprise"
18,375500,2023-07-25,0.04151097,0.021007327240198506,0.03125914862009925,technical,value,esg,"volatility_60d, volatility_20d, volatility","turnover, net_income, roe","esg_score, environmental_score, social_score"
