date,ranking_type,rank,ticker,score_short,score_long,score_ens,top1_feature,top2_feature,top3_feature
2023-06-27,long,29,26960,0.03018315,0.025240477,0.0277118124067783,score_long,score_short,score_ens
2023-06-27,long,30,267250,0.008270575,0.025151571,0.0167110729962587,score_long,score_ens,score_short
2023-06-27,long,31,285130,0.02348212,0.024618711,0.0240504145622253,score_long,score_short,score_ens
2023-06-27,long,32,31430,0.033009883,0.024404686,0.0287072844803333,score_long,score_short,score_ens
2023-06-27,long,33,880,-0.0080762785,0.02383784,0.0078807808458805,score_long,score_short,score_ens
2023-06-27,long,34,69960,0.035610244,0.023659736,0.029634989798069,score_long,score_short,score_ens
2023-06-27,long,35,280360,0.022102283,0.023244254,0.0226732678711414,score_long,score_short,score_ens
2023-06-27,long,36,5250,0.034788962,0.02314917,0.0289690662175416,score_long,score_short,score_ens
2023-06-27,long,37,35720,0.038669296,0.022900576,0.03078493475914,score_long,score_short,score_ens
2023-06-27,long,38,32640,0.015427245,0.022868454,0.0191478505730628,score_long,score_short,score_ens
2023-06-27,long,39,161390,0.020378157,0.022001581,0.0211898684501647,score_long,score_short,score_ens
2023-06-27,long,40,240,0.016552761,0.0218121,0.0191824305802583,score_long,score_short,score_ens
2023-06-27,long,41,114090,0.025048552,0.021540318,0.0232944339513778,score_long,score_short,score_ens
2023-06-27,long,42,1040,0.04543931,0.021408739,0.0334240235388278,score_long,score_short,score_ens
2023-06-27,short,1,15760,0.099560216,-0.050799668,0.0243802741169929,score_short,score_long,score_ens
2023-06-27,short,2,34730,0.07690692,0.07395943,0.0754331797361373,score_short,score_long,score_ens
2023-06-27,short,3,23530,0.053017095,0.029958997,0.0414880439639091,score_short,score_long,score_ens
2023-06-27,short,4,97950,0.04969062,0.04112899,0.0454098060727119,score_short,score_long,score_ens
2023-06-27,short,5,5380,0.046998832,0.0487585,0.0478786677122116,score_short,score_long,score_ens
2023-06-27,short,6,1040,0.04543931,0.021408739,0.0334240235388278,score_short,score_ens,score_long
2023-06-27,short,7,4170,0.04527878,0.03262772,0.0389532521367073,score_short,score_long,score_ens
2023-06-27,short,8,69620,0.043181118,0.026514523,0.0348478183150291,score_short,score_long,score_ens
2023-06-27,short,9,4990,0.042730816,0.038107958,0.0404193848371505,score_short,score_long,score_ens
2023-06-27,short,10,139480,0.042563308,0.033911075,0.0382371917366981,score_short,score_long,score_ens
2023-06-27,short,11,3090,0.04231211,0.028986067,0.0356490910053253,score_short,score_long,score_ens
2023-06-27,short,12,28260,0.04175834,0.03693777,0.039348054677248,score_short,score_long,score_ens
2023-06-27,short,13,120,0.04116336,0.028951943,0.0350576490163803,score_short,score_long,score_ens
2023-06-27,short,14,5300,0.03962794,0.020347212,0.0299875754863023,score_short,score_long,score_ens
2023-06-27,short,15,35720,0.038669296,0.022900576,0.03078493475914,score_short,score_long,score_ens
2023-06-27,short,16,7310,0.038574688,0.027118113,0.0328463986515998,score_short,score_long,score_ens
2023-06-27,short,17,35250,0.037437998,0.02884762,0.0331428088247776,score_short,score_long,score_ens
2023-06-27,short,18,78930,0.037412323,0.039761923,0.0385871231555938,score_short,score_long,score_ens
2023-06-27,short,19,30200,0.037191007,0.037166823,0.0371789149940013,score_short,score_long,score_ens
2023-06-27,short,20,1680,0.036724236,0.027778052,0.0322511419653892,score_short,score_long,score_ens
2023-06-27,short,21,21240,0.03620654,0.026578043,0.03139229118824,score_short,score_long,score_ens
2023-06-27,short,22,284740,0.035793364,0.0,0.0357933640480041,score_short,score_ens,score_long
2023-06-27,short,23,210,0.03566272,0.026112508,0.0308876149356365,score_short,score_long,score_ens
2023-06-27,short,24,69960,0.035610244,0.023659736,0.029634989798069,score_short,score_long,score_ens
2023-06-27,short,25,7070,0.03557342,0.020296123,0.0279347710311412,score_short,score_long,score_ens
2023-06-27,short,26,51900,0.035126206,0.027210234,0.0311682187020778,score_short,score_long,score_ens
2023-06-27,short,27,5250,0.034788962,0.02314917,0.0289690662175416,score_short,score_long,score_ens
2023-06-27,short,28,251270,0.034358166,0.019166265,0.0267622154206037,score_short,score_long,score_ens
2023-06-27,short,29,90430,0.034345564,0.036276557,0.0353110581636428,score_short,score_long,score_ens
2023-06-27,short,30,5930,0.033560175,0.19477525,0.1141677126288414,score_long,score_short,score_ens
2023-06-27,short,31,31430,0.033009883,0.024404686,0.0287072844803333,score_short,score_long,score_ens
2023-06-27,short,32,39130,0.032827646,0.03645863,0.0346431359648704,score_short,score_long,score_ens
2023-06-27,short,33,2790,0.032777634,0.0112261735,0.0220019035041332,score_short,score_ens,score_long
2023-06-27,short,34,3240,0.03173967,0.0,0.0317396707832813,score_short,score_ens,score_long
2023-06-27,short,35,10780,0.031327732,0.006025521,0.0186766274273395,score_short,score_ens,score_long
2023-06-27,short,36,11170,0.031210927,0.009551107,0.0203810166567564,score_short,score_ens,score_long
2023-06-27,short,37,17670,0.031066027,0.034221258,0.0326436422765255,score_short,score_long,score_ens
2023-06-27,short,38,150,0.030898722,0.0075047733,0.019201748073101,score_short,score_ens,score_long
2023-06-27,short,39,6280,0.030806577,0.019778635,0.0252926051616668,score_short,score_long,score_ens
2023-06-27,short,40,13890,0.03069066,0.0,0.0306906607002019,score_short,score_ens,score_long
2023-06-27,short,41,26960,0.03018315,0.025240477,0.0277118124067783,score_short,score_long,score_ens
2023-06-27,short,42,9240,0.02967402,0.016032953,0.0228534862399101,score_short,score_long,score_ens
2023-06-27,short,43,80,0.029185982,0.020374205,0.0247800946235656,score_short,score_long,score_ens
2023-06-27,short,44,3850,0.028795155,0.0,0.0287951547652483,score_short,score_ens,score_long
2023-06-27,short,45,20000,0.02858006,0.0,0.0285800602287054,score_short,score_ens,score_long
2023-06-27,short,46,1450,0.028538993,0.0145924045,0.0215656980872154,score_short,score_long,score_ens
2023-06-27,short,47,57050,0.02818599,0.0,0.0281859897077083,score_short,score_ens,score_long
2023-06-27,short,48,36570,0.028001746,0.020028405,0.0240150764584541,score_short,score_long,score_ens
2023-06-27,short,49,35420,0.026421813,0.0002881775,0.0133549952879548,score_short,score_ens,score_long
2023-06-27,short,50,8770,0.025763778,0.0072869966,0.016525387763977,score_short,score_ens,score_long
2023-07-25,long,0,3240,0.033659007,0.0,0.0336590074002742,score_short,score_ens,score_long
2023-07-25,long,0,3850,0.026514824,0.0,0.0265148244798183,score_short,score_ens,score_long
2023-07-25,long,0,13890,0.035672214,0.0,0.0356722138822078,score_short,score_ens,score_long
2023-07-25,long,0,20000,0.03542678,0.0,0.0354267805814743,score_short,score_ens,score_long
2023-07-25,long,0,57050,0.031462472,0.0,0.0314624719321727,score_short,score_ens,score_long
2023-07-25,long,0,284740,0.027534828,0.0,0.0275348275899887,score_short,score_ens,score_long
2023-07-25,long,0,294870,0.033984452,0.0,0.0339844524860382,score_short,score_ens,score_long
2023-07-25,long,0,381970,0.023803614,0.0,0.0238036140799522,score_short,score_ens,score_long
2023-07-25,long,1,5930,0.042327333,0.18007387,0.111200600862503,score_long,score_ens,score_short
2023-07-25,long,2,24110,0.02897165,0.10216134,0.0655664950609207,score_long,score_ens,score_short
2023-07-25,long,3,5380,0.061865736,0.0738813,0.067873515188694,score_long,score_short,score_ens
2023-07-25,long,4,34730,0.068960495,0.069769874,0.0693651884794235,score_long,score_short,score_ens
2023-07-25,long,5,30200,0.028880328,0.036585804,0.03273306787014,score_long,score_short,score_ens
2023-07-25,long,6,6360,0.04556311,0.034228932,0.0398960188031196,score_long,score_short,score_ens
2023-07-25,long,7,280360,0.03880659,0.03163218,0.0352193862199783,score_long,score_short,score_ens
2023-07-25,long,8,35250,0.04767143,0.03158327,0.0396273508667945,score_long,score_short,score_ens
2023-07-25,long,9,192080,0.035236795,0.031517584,0.0333771891891956,score_long,score_short,score_ens
2023-07-25,long,10,30000,0.029415324,0.029622495,0.0295189097523689,score_long,score_short,score_ens
2023-07-25,long,11,28260,0.03448978,0.029436428,0.0319631025195121,score_long,score_short,score_ens
2023-07-25,long,12,11200,0.00049573183,0.029005677,0.0147507041692733,score_long,score_ens,score_short
2023-07-25,long,13,39130,0.023135804,0.028540405,0.0258381031453609,score_long,score_short,score_ens
2023-07-25,long,14,78930,0.012575842,0.028350702,0.0204632729291915,score_long,score_ens,score_short
2023-07-25,long,15,97950,0.018297568,0.027886499,0.0230920333415269,score_long,score_short,score_ens
2023-07-25,long,16,210,0.049751095,0.027666707,0.0387089028954505,score_long,score_short,score_ens
2023-07-25,long,17,36460,0.024498876,0.02704343,0.0257711522281169,score_long,score_short,score_ens
2023-07-25,long,18,139480,0.02811426,0.026976608,0.0275454334914684,score_long,score_short,score_ens
2023-07-25,long,19,32640,0.036158666,0.026901996,0.0315303318202495,score_long,score_short,score_ens
2023-07-25,long,20,17670,0.03344153,0.026502702,0.0299721155315637,score_long,score_short,score_ens
2023-07-25,long,21,33780,0.023605037,0.02611288,0.0248589590191841,score_long,score_short,score_ens
2023-07-25,long,22,19170,0.0335484,0.02584469,0.0296965446323156,score_long,score_short,score_ens
2023-07-25,long,23,4800,0.039494637,0.025655724,0.0325751826167106,score_long,score_short,score_ens
2023-07-25,long,24,4990,0.01889832,0.025321163,0.0221097413450479,score_long,score_short,score_ens
2023-07-25,long,25,31430,0.034563225,0.02458194,0.0295725837349891,score_long,score_short,score_ens
2023-07-25,long,26,375500,0.04151097,0.024117926,0.0328144468367099,score_long,score_short,score_ens
2023-07-25,long,27,7070,0.043233573,0.024083495,0.0336585342884063,score_long,score_short,score_ens
2023-07-25,long,28,80,0.03610989,0.02400968,0.0300597846508026,score_long,score_short,score_ens
2023-07-25,long,29,285130,0.039855577,0.023949958,0.0319027677178382,score_long,score_short,score_ens
2023-07-25,long,30,267250,0.015607222,0.023784716,0.0196959692984819,score_long,score_short,score_ens
2023-07-25,long,31,3090,0.040659208,0.023638282,0.0321487449109554,score_long,score_short,score_ens
2023-07-25,long,32,270,0.007017483,0.023407452,0.0152124669402837,score_long,score_ens,score_short
2023-07-25,long,33,3550,0.023565914,0.0228671,0.0232165083289146,score_long,score_short,score_ens
2023-07-25,long,34,23530,0.03305443,0.022572957,0.0278136935085058,score_long,score_short,score_ens
2023-07-25,long,35,880,-0.016124122,0.022279302,0.0030775899067521,score_long,score_short,score_ens
2023-07-25,long,36,12750,0.02125628,0.021359535,0.0213079079985618,score_long,score_short,score_ens
2023-07-25,long,37,21240,0.025684245,0.021237101,0.0234606731683015,score_long,score_short,score_ens
2023-07-25,long,38,29780,0.020117927,0.021016952,0.0205674394965171,score_long,score_short,score_ens
2023-07-25,long,39,26960,0.022945631,0.020780265,0.0218629483133554,score_long,score_short,score_ens
2023-07-25,long,40,271940,0.03594507,0.020643739,0.0282944031059741,score_long,score_short,score_ens
2023-07-25,long,41,36570,0.03045559,0.020366307,0.0254109483212232,score_long,score_short,score_ens
2023-07-25,long,42,7310,0.047212552,0.01977187,0.0334922112524509,score_long,score_short,score_ens
2023-07-25,short,1,15760,0.12414746,-0.043588698,0.0402793809771537,score_short,score_long,score_ens
2023-07-25,short,2,34730,0.068960495,0.069769874,0.0693651884794235,score_short,score_long,score_ens
2023-07-25,short,3,5380,0.061865736,0.0738813,0.067873515188694,score_short,score_long,score_ens
2023-07-25,short,4,1040,0.053662922,0.012334294,0.0329986065626144,score_short,score_ens,score_long
2023-07-25,short,5,34220,0.05081693,0.0060575553,0.0284372437745332,score_short,score_ens,score_long
2023-07-25,short,6,210,0.049751095,0.027666707,0.0387089028954505,score_short,score_long,score_ens
2023-07-25,short,7,35250,0.04767143,0.03158327,0.0396273508667945,score_short,score_long,score_ens
2023-07-25,short,8,137310,0.04734525,0.012167983,0.0297566168010234,score_short,score_ens,score_long
2023-07-25,short,9,7310,0.047212552,0.01977187,0.0334922112524509,score_short,score_ens,score_long
2023-07-25,short,10,251270,0.04603909,0.010303639,0.0281713642179965,score_short,score_ens,score_long
2023-07-25,short,11,6360,0.04556311,0.034228932,0.0398960188031196,score_short,score_long,score_ens
2023-07-25,short,12,51900,0.044682767,0.013761636,0.0292222015559673,score_short,score_ens,score_long
2023-07-25,short,13,7070,0.043233573,0.024083495,0.0336585342884063,score_short,score_long,score_ens
2023-07-25,short,14,383220,0.042434458,0.0031012613,0.0227678604423999,score_short,score_ens,score_long
2023-07-25,short,15,5930,0.042327333,0.18007387,0.111200600862503,score_long,score_short,score_ens
2023-07-25,short,16,375500,0.04151097,0.024117926,0.0328144468367099,score_short,score_long,score_ens
2023-07-25,short,17,3410,0.04144241,0.019164335,0.0303033720701932,score_short,score_ens,score_long
2023-07-25,short,18,3090,0.040659208,0.023638282,0.0321487449109554,score_short,score_long,score_ens
2023-07-25,short,19,285130,0.039855577,0.023949958,0.0319027677178382,score_short,score_long,score_ens
2023-07-25,short,20,4800,0.039494637,0.025655724,0.0325751826167106,score_short,score_long,score_ens
2023-07-25,short,21,11170,0.039083485,0.017970284,0.02852688357234,score_short,score_ens,score_long
2023-07-25,short,22,114090,0.038910564,0.012489028,0.0256997961550951,score_short,score_ens,score_long
2023-07-25,short,23,280360,0.03880659,0.03163218,0.0352193862199783,score_short,score_long,score_ens
2023-07-25,short,24,259960,0.037930306,0.019729828,0.0288300663232803,score_short,score_long,score_ens
2023-07-25,short,25,69620,0.036912087,0.018489808,0.0277009475976228,score_short,score_long,score_ens
2023-07-25,short,26,32640,0.036158666,0.026901996,0.0315303318202495,score_short,score_long,score_ens
2023-07-25,short,27,80,0.03610989,0.02400968,0.0300597846508026,score_short,score_long,score_ens
2023-07-25,short,28,271940,0.03594507,0.020643739,0.0282944031059741,score_short,score_long,score_ens
2023-07-25,short,29,13890,0.035672214,0.0,0.0356722138822078,score_short,score_ens,score_long
2023-07-25,short,30,20000,0.03542678,0.0,0.0354267805814743,score_short,score_ens,score_long
2023-07-25,short,31,192080,0.035236795,0.031517584,0.0333771891891956,score_short,score_long,score_ens
2023-07-25,short,32,31430,0.034563225,0.02458194,0.0295725837349891,score_short,score_long,score_ens
2023-07-25,short,33,28260,0.03448978,0.029436428,0.0319631025195121,score_short,score_long,score_ens
2023-07-25,short,34,294870,0.033984452,0.0,0.0339844524860382,score_short,score_ens,score_long
2023-07-25,short,35,3240,0.033659007,0.0,0.0336590074002742,score_short,score_ens,score_long
2023-07-25,short,36,19170,0.0335484,0.02584469,0.0296965446323156,score_short,score_long,score_ens
2023-07-25,short,37,17670,0.03344153,0.026502702,0.0299721155315637,score_short,score_long,score_ens
2023-07-25,short,38,23530,0.03305443,0.022572957,0.0278136935085058,score_short,score_long,score_ens
2023-07-25,short,39,1800,0.03234621,0.0181217,0.025233956053853,score_short,score_long,score_ens
2023-07-25,short,40,57050,0.031462472,0.0,0.0314624719321727,score_short,score_ens,score_long
2023-07-25,short,41,20560,0.031215131,-0.026323022,0.0024460544809699,score_short,score_long,score_ens
2023-07-25,short,42,1440,0.030846655,0.0147884395,0.0228175483644008,score_short,score_ens,score_long
2023-07-25,short,43,36570,0.03045559,0.020366307,0.0254109483212232,score_short,score_long,score_ens
2023-07-25,short,44,5300,0.029911224,0.005915723,0.0179134737700223,score_short,score_ens,score_long
2023-07-25,short,45,282330,0.029608503,0.010754043,0.0201812721788883,score_short,score_ens,score_long
2023-07-25,short,46,30000,0.029415324,0.029622495,0.0295189097523689,score_short,score_long,score_ens
2023-07-25,short,47,24110,0.02897165,0.10216134,0.0655664950609207,score_long,score_short,score_ens
2023-07-25,short,48,30200,0.028880328,0.036585804,0.03273306787014,score_short,score_long,score_ens
2023-07-25,short,49,1450,0.028564427,0.0152647365,0.0219145826995372,score_short,score_long,score_ens
2023-07-25,short,50,139480,0.02811426,0.026976608,0.0275454334914684,score_short,score_long,score_ens
2023-08-23,long,0,3240,0.024411239,0.0,0.0244112387299537,score_short,score_ens,score_long
2023-08-23,long,0,3850,-0.0032442943,0.0,-0.0032442943193018,score_short,score_ens,score_long
2023-08-23,long,0,13890,-0.0031941975,0.0,-0.0031941975466907,score_short,score_ens,score_long
2023-08-23,long,0,20000,0.030485757,0.0,0.0304857566952705,score_short,score_ens,score_long
2023-08-23,long,0,57050,0.016548486,0.0,0.0165484864264726,score_short,score_ens,score_long
2023-08-23,long,0,284740,0.014624866,0.0,0.0146248657256364,score_short,score_ens,score_long
2023-08-23,long,0,294870,0.023609322,0.0,0.0236093215644359,score_short,score_ens,score_long
2023-08-23,long,0,381970,0.0021640514,0.0,0.0021640514023602,score_short,score_ens,score_long
2023-08-23,long,1,5930,0.090367526,0.17844187,0.1344046890735626,score_long,score_short,score_ens
2023-08-23,long,2,5380,0.080482274,0.11883525,0.0996587574481964,score_long,score_short,score_ens
2023-08-23,long,3,24110,0.033116736,0.11596468,0.0745407044887542,score_long,score_ens,score_short
2023-08-23,long,4,270,0.03087152,0.09589199,0.0633817538619041,score_long,score_ens,score_short
2023-08-23,long,5,34730,0.06996937,0.077730745,0.0738500580191612,score_long,score_short,score_ens
2023-08-23,long,6,880,0.037589114,0.05000612,0.0437976196408271,score_long,score_short,score_ens
2023-08-23,long,7,11200,-0.031237427,0.046668943,0.0077157579362392,score_long,score_short,score_ens
2023-08-23,long,8,6360,-0.0059538386,0.037737373,0.0158917680382728,score_long,score_ens,score_short
2023-08-23,long,9,267250,0.028386904,0.036264677,0.0323257893323898,score_long,score_short,score_ens
2023-08-23,long,10,78930,0.022936031,0.03471557,0.0288258008658885,score_long,score_short,score_ens
2023-08-23,long,11,139480,0.031049708,0.034553543,0.0328016243875026,score_long,score_short,score_ens
2023-08-23,long,12,373220,0.03034399,0.033474836,0.0319094136357307,score_long,score_short,score_ens
2023-08-23,long,13,36460,0.02204415,0.033254072,0.0276491120457649,score_long,score_short,score_ens
2023-08-23,long,14,138930,0.01661861,0.032734074,0.0246763415634632,score_long,score_short,score_ens
2023-08-23,long,15,51910,0.048591338,0.03255429,0.040572814643383,score_long,score_short,score_ens
2023-08-23,long,16,28260,0.031189974,0.032451157,0.0318205654621124,score_long,score_short,score_ens
2023-08-23,long,17,670,0.033734888,0.031235201,0.032485045492649,score_long,score_short,score_ens
2023-08-23,long,18,3550,0.036776453,0.030205224,0.0334908366203308,score_long,score_short,score_ens
2023-08-23,long,19,12330,0.033439554,0.027321067,0.0303803104907274,score_long,score_short,score_ens
2023-08-23,long,20,4990,0.027107034,0.025527986,0.02631751075387,score_long,score_short,score_ens
2023-08-23,long,21,375500,0.0260129,0.025325703,0.0256693009287118,score_long,score_short,score_ens
2023-08-23,long,22,32640,0.0161358,0.02458083,0.0203583166003227,score_long,score_short,score_ens
2023-08-23,long,23,259960,0.02763504,0.022521,0.0250780209898948,score_long,score_short,score_ens
2023-08-23,long,24,271940,0.030166771,0.022043353,0.026105061173439,score_long,score_short,score_ens
2023-08-23,long,25,9830,0.037413422,0.021887,0.0296502113342285,score_long,score_short,score_ens
2023-08-23,long,26,30200,0.011983819,0.021822013,0.0169029161334037,score_long,score_short,score_ens
2023-08-23,long,27,10130,0.019701347,0.021636322,0.0206688344478607,score_long,score_short,score_ens
2023-08-23,long,28,210,0.02272572,0.021402292,0.0220640059560537,score_long,score_short,score_ens
2023-08-23,long,29,316140,0.019582555,0.021226136,0.0204043462872505,score_long,score_short,score_ens
2023-08-23,long,30,3490,0.020460067,0.021166591,0.0208133291453123,score_long,score_short,score_ens
2023-08-23,long,31,6650,0.022902869,0.020463336,0.0216831024736166,score_long,score_short,score_ens
2023-08-23,long,32,33780,0.020121075,0.019733908,0.0199274905025959,score_long,score_short,score_ens
2023-08-23,long,33,1440,0.02648639,0.01962469,0.0230555385351181,score_long,score_short,score_ens
2023-08-23,long,34,285130,0.015522644,0.019526903,0.0175247732549905,score_long,score_short,score_ens
2023-08-23,long,35,26960,0.028870214,0.01948126,0.0241757370531559,score_long,score_short,score_ens
2023-08-23,long,36,720,0.02283482,0.019420555,0.021127687767148,score_long,score_short,score_ens
2023-08-23,long,37,32830,0.015126582,0.019209674,0.0171681270003318,score_long,score_short,score_ens
2023-08-23,long,38,29780,0.019843549,0.018999519,0.0194215327501297,score_long,score_short,score_ens
2023-08-23,long,39,17670,0.014564492,0.01892312,0.0167438052594661,score_long,score_short,score_ens
2023-08-23,long,40,39130,0.011285065,0.018682705,0.0149838849902153,score_long,score_short,score_ens
2023-08-23,long,41,11170,0.04210298,0.01865801,0.0303804948925972,score_long,score_short,score_ens
2023-08-23,long,42,69620,-0.007901959,0.018423961,0.0052610011771321,score_long,score_short,score_ens
2023-08-23,short,1,15760,0.12914683,-0.032499693,0.048323567956686,score_short,score_long,score_ens
2023-08-23,short,2,5930,0.090367526,0.17844187,0.1344046890735626,score_short,score_long,score_ens
2023-08-23,short,3,5380,0.080482274,0.11883525,0.0996587574481964,score_short,score_long,score_ens
2023-08-23,short,4,34730,0.06996937,0.077730745,0.0738500580191612,score_short,score_long,score_ens
2023-08-23,short,5,51910,0.048591338,0.03255429,0.040572814643383,score_short,score_long,score_ens
2023-08-23,short,6,11170,0.04210298,0.01865801,0.0303804948925972,score_short,score_ens,score_long
2023-08-23,short,7,14820,0.040315576,0.014455145,0.0273853614926338,score_short,score_ens,score_long
2023-08-23,short,8,329180,0.040261544,0.013969976,0.0271157603710889,score_short,score_ens,score_long
2023-08-23,short,9,34220,0.038992457,0.010494942,0.0247436985373497,score_short,score_ens,score_long
2023-08-23,short,10,880,0.037589114,0.05000612,0.0437976196408271,score_short,score_long,score_ens
2023-08-23,short,11,9830,0.037413422,0.021887,0.0296502113342285,score_short,score_long,score_ens
2023-08-23,short,12,3550,0.036776453,0.030205224,0.0334908366203308,score_short,score_long,score_ens
2023-08-23,short,13,36570,0.035793103,0.017939994,0.0268665477633476,score_short,score_long,score_ens
2023-08-23,short,14,16380,0.03553384,0.006598088,0.0210659652948379,score_short,score_ens,score_long
2023-08-23,short,15,9540,0.03536264,-0.00847458,0.0134440287947654,score_short,score_ens,score_long
2023-08-23,short,16,670,0.033734888,0.031235201,0.032485045492649,score_short,score_long,score_ens
2023-08-23,short,17,12330,0.033439554,0.027321067,0.0303803104907274,score_short,score_long,score_ens
2023-08-23,short,18,66570,0.033272367,0.012301176,0.0227867718786001,score_short,score_ens,score_long
2023-08-23,short,19,24110,0.033116736,0.11596468,0.0745407044887542,score_long,score_short,score_ens
2023-08-23,short,20,204320,0.032867666,0.012271225,0.0225694458931684,score_short,score_ens,score_long
2023-08-23,short,21,336260,0.03260939,0.0180616,0.025335494428873,score_short,score_long,score_ens
2023-08-23,short,22,28260,0.031189974,0.032451157,0.0318205654621124,score_short,score_long,score_ens
2023-08-23,short,23,139480,0.031049708,0.034553543,0.0328016243875026,score_short,score_long,score_ens
2023-08-23,short,24,270,0.03087152,0.09589199,0.0633817538619041,score_short,score_long,score_ens
2023-08-23,short,25,20000,0.030485757,0.0,0.0304857566952705,score_short,score_ens,score_long
2023-08-23,short,26,373220,0.03034399,0.033474836,0.0319094136357307,score_short,score_long,score_ens
2023-08-23,short,27,112610,0.030170772,0.009998534,0.0200846530497074,score_short,score_ens,score_long
2023-08-23,short,28,271940,0.030166771,0.022043353,0.026105061173439,score_short,score_long,score_ens
2023-08-23,short,29,251270,0.029783862,-0.0024299182,0.0136769721284508,score_short,score_ens,score_long
2023-08-23,short,30,6400,0.02958079,0.016519073,0.0230499319732189,score_short,score_long,score_ens
2023-08-23,short,31,26960,0.028870214,0.01948126,0.0241757370531559,score_short,score_long,score_ens
2023-08-23,short,32,267250,0.028386904,0.036264677,0.0323257893323898,score_short,score_long,score_ens
2023-08-23,short,33,259960,0.02763504,0.022521,0.0250780209898948,score_short,score_long,score_ens
2023-08-23,short,34,4990,0.027107034,0.025527986,0.02631751075387,score_short,score_long,score_ens
2023-08-23,short,35,240,0.026922284,0.016996332,0.0219593085348606,score_short,score_long,score_ens
2023-08-23,short,36,1440,0.02648639,0.01962469,0.0230555385351181,score_short,score_long,score_ens
2023-08-23,short,37,103140,0.026341181,0.007738446,0.0170398131012916,score_short,score_ens,score_long
2023-08-23,short,38,80,0.026102513,0.01829265,0.0221975818276405,score_short,score_long,score_ens
2023-08-23,short,39,375500,0.0260129,0.025325703,0.0256693009287118,score_short,score_long,score_ens
2023-08-23,short,40,14680,0.02472498,0.013691539,0.0192082598805427,score_short,score_long,score_ens
2023-08-23,short,41,3240,0.024411239,0.0,0.0244112387299537,score_short,score_ens,score_long
2023-08-23,short,42,88350,0.023790237,0.012239201,0.0180147178471088,score_short,score_long,score_ens
2023-08-23,short,43,294870,0.023609322,0.0,0.0236093215644359,score_short,score_ens,score_long
2023-08-23,short,44,11070,0.02339642,0.010668794,0.0170326065272092,score_short,score_ens,score_long
2023-08-23,short,45,23530,0.023308305,0.012525007,0.0179166570305824,score_short,score_long,score_ens
2023-08-23,short,46,11210,0.022994598,0.018003969,0.0204992834478616,score_short,score_long,score_ens
2023-08-23,short,47,78930,0.022936031,0.03471557,0.0288258008658885,score_short,score_long,score_ens
2023-08-23,short,48,6650,0.022902869,0.020463336,0.0216831024736166,score_short,score_long,score_ens
2023-08-23,short,49,720,0.02283482,0.019420555,0.021127687767148,score_short,score_long,score_ens
2023-08-23,short,50,210,0.02272572,0.021402292,0.0220640059560537,score_short,score_long,score_ens
2023-09-20,long,0,3240,0.025032395,0.0,0.0250323954969644,score_short,score_ens,score_long
2023-09-20,long,0,3850,-0.019546269,0.0,-0.0195462685078382,score_short,score_ens,score_long
2023-09-20,long,0,13890,0.010397607,0.0,0.010397607460618,score_short,score_ens,score_long
2023-09-20,long,0,20000,-0.02354471,0.0,-0.0235447101294994,score_short,score_ens,score_long
2023-09-20,long,0,31430,-0.022098644,0.0,-0.0220986437052488,score_short,score_ens,score_long
2023-09-20,long,0,57050,-0.002552301,0.0,-0.0025523009244352,score_short,score_ens,score_long
2023-09-20,long,0,284740,0.0019190165,0.0,0.0019190164748579,score_short,score_ens,score_long
2023-09-20,long,0,294870,0.010949864,0.0,0.010949864052236,score_short,score_ens,score_long
2023-09-20,long,0,381970,0.023601292,0.0,0.0236012917011976,score_short,score_ens,score_long
2023-09-20,long,1,5930,0.07983216,0.21697187,0.1484020203351974,score_long,score_ens,score_short
2023-09-20,long,2,24110,0.021774903,0.11811485,0.0699448734521865,score_long,score_ens,score_short
2023-09-20,long,3,5380,0.062112026,0.08630532,0.0742086768150329,score_long,score_short,score_ens
2023-09-20,long,4,34730,0.05258238,0.0747344,0.0636583864688873,score_long,score_short,score_ens
2023-09-20,long,5,880,0.006639231,0.05946303,0.0330511331558227,score_long,score_ens,score_short
2023-09-20,long,6,11200,-0.017929947,0.048680015,0.0153750339522957,score_long,score_short,score_ens
2023-09-20,long,7,28260,0.031238066,0.036165275,0.0337016694247722,score_long,score_short,score_ens
2023-09-20,long,8,36460,0.013584538,0.035809256,0.0246968977153301,score_long,score_ens,score_short
2023-09-20,long,9,39130,0.016562717,0.033542,0.0250523574650287,score_long,score_ens,score_short
2023-09-20,long,10,139480,0.027869813,0.03311468,0.0304922461509704,score_long,score_short,score_ens
2023-09-20,long,11,69620,-0.0022296833,0.03232364,0.0150469783693552,score_long,score_ens,score_short
2023-09-20,long,12,6360,-0.03223104,0.03166555,-0.0002827458083629,score_long,score_short,score_ens
2023-09-20,long,13,23530,0.004735301,0.030039534,0.0173874180763959,score_long,score_ens,score_short
2023-09-20,long,14,9830,0.03172173,0.029804181,0.030762955546379,score_long,score_short,score_ens
2023-09-20,long,15,192080,0.025112258,0.027600877,0.026356566697359,score_long,score_short,score_ens
2023-09-20,long,16,30200,0.031178104,0.027322829,0.0292504653334617,score_long,score_short,score_ens
2023-09-20,long,17,36570,0.021522269,0.027288057,0.0244051627814769,score_long,score_short,score_ens
2023-09-20,long,18,26960,0.03009299,0.027114768,0.0286038778722286,score_long,score_short,score_ens
2023-09-20,long,19,6400,0.021425668,0.02703527,0.0242304690182209,score_long,score_short,score_ens
