neutral_band,exposure_bull,exposure_bear,top_k_bull,top_k_neutral,top_k_bear,buffer_k,stability_threshold,hold_net_sharpe,hold_net_cagr,hold_net_mdd,hold_calmar,hold_turnover,hold_profit_factor,dev_net_sharpe,dev_net_cagr,dev_net_mdd,objective
0.02,1.2,0.7,10,15,30,15,0.7,0.21480106028807333,0.02141451780236836,-0.0976425250732259,0.21931548560741118,0.2855072463768115,1.1856363243592343,0.24058291985734687,0.025886020859102965,-0.3456037162280965,21.9083963848547
0.02,1.2,0.7,10,15,30,15,0.85,0.21480106028807333,0.02141451780236836,-0.0976425250732259,0.21931548560741118,0.2855072463768115,1.1856363243592343,0.24058291985734687,0.025886020859102965,-0.3456037162280965,21.9083963848547
0.02,1.2,0.7,10,15,30,10,0.7,0.21480106028807333,0.02141451780236836,-0.0976425250732259,0.21931548560741118,0.2855072463768115,1.1856363243592343,0.2370040880064332,0.02530130160062094,-0.34560371622809616,21.9083963848547
0.02,1.2,0.7,10,15,30,10,0.85,0.21480106028807333,0.02141451780236836,-0.0976425250732259,0.21931548560741118,0.2855072463768115,1.1856363243592343,0.2370040880064332,0.02530130160062094,-0.34560371622809616,21.9083963848547
0.02,1.2,0.7,10,15,30,20,0.85,0.21480106028807333,0.02141451780236836,-0.0976425250732259,0.21931548560741118,0.2855072463768115,1.1856363243592343,0.23765172342785326,0.025395314148713544,-0.3532248725622905,21.9083963848547
0.02,1.2,0.7,10,15,30,20,0.7,0.21480106028807333,0.02141451780236836,-0.0976425250732259,0.21931548560741118,0.2855072463768115,1.1856363243592343,0.23765172342785326,0.025395314148713544,-0.3532248725622905,21.9083963848547
0.05,1.5,0.8,10,12,30,20,0.7,0.23748817688244736,0.025842480963336634,-0.11294610695143292,0.22880364503797335,0.16231884057971016,1.2092955585284104,0.16464798655179042,0.013534197848402929,-0.3955113591717434,21.676445917224882
0.05,1.5,0.8,10,12,30,20,0.85,0.23748817688244736,0.025842480963336634,-0.11294610695143292,0.22880364503797335,0.16231884057971016,1.2092955585284104,0.16464798655179042,0.013534197848402929,-0.3955113591717434,21.676445917224882
0.05,1.5,0.8,10,12,30,15,0.7,0.23748817688244736,0.025842480963336634,-0.11294610695143292,0.22880364503797335,0.16231884057971016,1.2092955585284104,0.13309516253115736,0.007701098197676393,-0.3955113591717434,21.676445917224882
0.05,1.5,0.8,10,12,30,15,0.85,0.23748817688244736,0.025842480963336634,-0.11294610695143292,0.22880364503797335,0.16231884057971016,1.2092955585284104,0.13309516253115736,0.007701098197676393,-0.3955113591717434,21.676445917224882
0.05,1.5,0.8,10,12,20,20,0.85,0.24354403756439372,0.02694380507516292,-0.11733933676549912,0.2296229535454909,0.12753623188405797,1.2134459447367651,0.14972059124453302,0.010828574533553681,-0.39925832202661937,21.425412504842807
0.05,1.5,0.8,10,12,20,20,0.7,0.24354403756439372,0.02694380507516292,-0.11733933676549912,0.2296229535454909,0.12753623188405797,1.2134459447367651,0.14972059124453302,0.010828574533553681,-0.39925832202661937,21.425412504842807
0.05,1.5,0.8,10,12,20,15,0.7,0.24354403756439372,0.02694380507516292,-0.11733933676549912,0.2296229535454909,0.12753623188405797,1.2134459447367651,0.11977903321039117,0.005375215777170261,-0.39925832202661937,21.425412504842807
0.05,1.5,0.8,10,12,20,15,0.85,0.24354403756439372,0.02694380507516292,-0.11733933676549912,0.2296229535454909,0.12753623188405797,1.2134459447367651,0.11977903321039117,0.005375215777170261,-0.39925832202661937,21.425412504842807
0.02,1.5,0.8,10,15,20,15,0.85,0.2280542108394074,0.025784617732478976,-0.11360626328127421,0.22696475517938342,0.24927536231884054,1.1986903307502543,0.24604987310424054,0.028865605763807256,-0.39507953361423964,20.59986078233548
0.02,1.5,0.8,10,15,20,15,0.7,0.2280542108394074,0.025784617732478976,-0.11360626328127421,0.22696475517938342,0.24927536231884054,1.1986903307502543,0.24604987310424054,0.028865605763807256,-0.39507953361423964,20.59986078233548
0.02,1.5,0.8,10,15,20,10,0.7,0.2280542108394074,0.025784617732478976,-0.11360626328127421,0.22696475517938342,0.24927536231884054,1.1986903307502543,0.24448590351315175,0.028566112890286988,-0.3950795336142393,20.59986078233548
0.02,1.5,0.8,10,15,20,10,0.85,0.2280542108394074,0.025784617732478976,-0.11360626328127421,0.22696475517938342,0.24927536231884054,1.1986903307502543,0.24448590351315175,0.028566112890286988,-0.3950795336142393,20.59986078233548
0.02,1.5,0.8,10,15,20,20,0.85,0.2280542108394074,0.025784617732478976,-0.11360626328127421,0.22696475517938342,0.24927536231884054,1.1986903307502543,0.2502203917103989,0.029619706133674484,-0.4037440907671427,20.59986078233548
0.02,1.5,0.8,10,15,20,20,0.7,0.2280542108394074,0.025784617732478976,-0.11360626328127421,0.22696475517938342,0.24927536231884054,1.1986903307502543,0.2502203917103989,0.029619706133674484,-0.4037440907671427,20.59986078233548
0.05,1.2,0.7,10,12,30,15,0.85,0.20335832463157053,0.019073378614302916,-0.10155674261907477,0.18781006679039036,0.16231884057971016,1.1672810040748023,0.10820836860129246,0.004434460050884548,-0.3673490857794993,20.40595151162816
0.05,1.2,0.7,10,12,30,15,0.7,0.20335832463157053,0.019073378614302916,-0.10155674261907477,0.18781006679039036,0.16231884057971016,1.1672810040748023,0.10820836860129246,0.004434460050884548,-0.3673490857794993,20.40595151162816
0.05,1.2,0.7,10,12,30,20,0.7,0.20335832463157053,0.019073378614302916,-0.10155674261907477,0.18781006679039036,0.16231884057971016,1.1672810040748023,0.14192431237705552,0.009913939450613363,-0.3673490857794993,20.40595151162816
0.05,1.2,0.7,10,12,30,20,0.85,0.20335832463157053,0.019073378614302916,-0.10155674261907477,0.18781006679039036,0.16231884057971016,1.1672810040748023,0.14192431237705552,0.009913939450613363,-0.3673490857794993,20.40595151162816
0.05,1.2,0.7,10,12,20,20,0.7,0.20986047039678113,0.02007237089729097,-0.10544849572729997,0.1903523683182742,0.12753623188405797,1.1718627041643523,0.12696045311799703,0.007530293861852888,-0.37087656448543305,20.297795312163938
0.05,1.2,0.7,10,12,20,20,0.85,0.20986047039678113,0.02007237089729097,-0.10544849572729997,0.1903523683182742,0.12753623188405797,1.1718627041643523,0.12696045311799703,0.007530293861852888,-0.37087656448543305,20.297795312163938
0.05,1.2,0.7,10,12,20,15,0.85,0.20986047039678113,0.02007237089729097,-0.10544849572729997,0.1903523683182742,0.12753623188405797,1.1718627041643523,0.09484777595826328,0.00238335010778834,-0.37087656448543305,20.297795312163938
0.05,1.2,0.7,10,12,20,15,0.7,0.20986047039678113,0.02007237089729097,-0.10544849572729997,0.1903523683182742,0.12753623188405797,1.1718627041643523,0.09484777595826328,0.00238335010778834,-0.37087656448543305,20.297795312163938
0.05,1.2,0.8,12,12,20,20,0.85,0.19926431582197254,0.017993577193926358,-0.10025501614540844,0.17947807387341827,0.10217391304347827,1.1572466902171537,0.23234339880928256,0.025150941750812006,-0.35998602760017395,20.235299896994093
0.05,1.2,0.8,12,12,20,20,0.7,0.19926431582197254,0.017993577193926358,-0.10025501614540844,0.17947807387341827,0.10217391304347827,1.1572466902171537,0.23234339880928256,0.025150941750812006,-0.35998602760017395,20.235299896994093
0.05,1.2,0.8,12,12,20,15,0.85,0.19926431582197254,0.017993577193926358,-0.10025501614540844,0.17947807387341827,0.10217391304347827,1.1572466902171537,0.16395773611746625,0.013482194265349134,-0.35817993920073565,20.235299896994093
0.05,1.2,0.8,12,12,20,15,0.7,0.19926431582197254,0.017993577193926358,-0.10025501614540844,0.17947807387341827,0.10217391304347827,1.1572466902171537,0.16395773611746625,0.013482194265349134,-0.35817993920073565,20.235299896994093
0.02,1.5,0.8,10,15,30,15,0.7,0.2211786049547576,0.024529091412863524,-0.11225158648247668,0.21851888406666484,0.2855072463768115,1.194127615339266,0.2702374894931644,0.033616773614508544,-0.37845437126472825,20.158125027237695
0.02,1.5,0.8,10,15,30,15,0.85,0.2211786049547576,0.024529091412863524,-0.11225158648247668,0.21851888406666484,0.2855072463768115,1.194127615339266,0.2702374894931644,0.033616773614508544,-0.37845437126472825,20.158125027237695
0.02,1.5,0.8,10,15,30,10,0.85,0.2211786049547576,0.024529091412863524,-0.11225158648247668,0.21851888406666484,0.2855072463768115,1.194127615339266,0.2674694779405894,0.033077954957675626,-0.37845437126472836,20.158125027237695
0.02,1.5,0.8,10,15,30,10,0.7,0.2211786049547576,0.024529091412863524,-0.11225158648247668,0.21851888406666484,0.2855072463768115,1.194127615339266,0.2674694779405894,0.033077954957675626,-0.37845437126472836,20.158125027237695
0.02,1.5,0.8,10,15,30,20,0.85,0.2211786049547576,0.024529091412863524,-0.11225158648247668,0.21851888406666484,0.2855072463768115,1.194127615339266,0.2699011664083777,0.033518660097370034,-0.3852053959567303,20.158125027237695
0.02,1.5,0.8,10,15,30,20,0.7,0.2211786049547576,0.024529091412863524,-0.11225158648247668,0.21851888406666484,0.2855072463768115,1.194127615339266,0.2699011664083777,0.033518660097370034,-0.3852053959567303,20.158125027237695
0.05,1.5,0.7,10,12,30,15,0.7,0.21837852515037284,0.02279699091033449,-0.11256337556416873,0.20252582863720772,0.16231884057971016,1.1914326947654126,0.11532904347445071,0.004889909772336276,-0.3848776533687692,19.78111722041023
0.05,1.5,0.7,10,12,30,15,0.85,0.21837852515037284,0.02279699091033449,-0.11256337556416873,0.20252582863720772,0.16231884057971016,1.1914326947654126,0.11532904347445071,0.004889909772336276,-0.3848776533687692,19.78111722041023
0.05,1.5,0.7,10,12,30,20,0.7,0.21837852515037284,0.02279699091033449,-0.11256337556416873,0.20252582863720772,0.16231884057971016,1.1914326947654126,0.14802522328971665,0.010682503237135155,-0.3848776533687692,19.78111722041023
0.05,1.5,0.7,10,12,30,20,0.85,0.21837852515037284,0.02279699091033449,-0.11256337556416873,0.20252582863720772,0.16231884057971016,1.1914326947654126,0.14802522328971665,0.010682503237135155,-0.3848776533687692,19.78111722041023
0.05,1.8,0.8,10,12,30,20,0.7,0.24543354173423249,0.029150473247099296,-0.1271899385461105,0.2291885158552168,0.16231884057971016,1.22986962672678,0.16734013709508425,0.013767069843809931,-0.4162779790623836,19.688375929143135
0.05,1.8,0.8,10,12,30,20,0.85,0.24543354173423249,0.029150473247099296,-0.1271899385461105,0.2291885158552168,0.16231884057971016,1.22986962672678,0.16734013709508425,0.013767069843809931,-0.4162779790623836,19.688375929143135
0.05,1.8,0.8,10,12,30,15,0.85,0.24543354173423249,0.029150473247099296,-0.1271899385461105,0.2291885158552168,0.16231884057971016,1.22986962672678,0.13675402636031733,0.007637818222807402,-0.4162779790623836,19.688375929143135
0.05,1.8,0.8,10,12,30,15,0.7,0.24543354173423249,0.029150473247099296,-0.1271899385461105,0.2291885158552168,0.16231884057971016,1.22986962672678,0.13675402636031733,0.007637818222807402,-0.4162779790623836,19.688375929143135
0.05,1.5,0.7,10,12,20,20,0.7,0.22423603773811165,0.023799633430907408,-0.11640745165147659,0.20445111625811901,0.12753623188405797,1.1954369149708304,0.13432650334241053,0.00830168438661194,-0.3882879348879119,19.618106112133997
0.05,1.5,0.7,10,12,20,20,0.85,0.22423603773811165,0.023799633430907408,-0.11640745165147659,0.20445111625811901,0.12753623188405797,1.1954369149708304,0.13432650334241053,0.00830168438661194,-0.3882879348879119,19.618106112133997
0.05,1.5,0.7,10,12,20,15,0.7,0.22423603773811165,0.023799633430907408,-0.11640745165147659,0.20445111625811901,0.12753623188405797,1.1954369149708304,0.103113857775785,0.002842485387980709,-0.3882879348879119,19.618106112133997
0.05,1.5,0.7,10,12,20,15,0.85,0.22423603773811165,0.023799633430907408,-0.11640745165147659,0.20445111625811901,0.12753623188405797,1.1954369149708304,0.103113857775785,0.002842485387980709,-0.3882879348879119,19.618106112133997
0.05,1.2,0.8,12,12,30,15,0.7,0.19193706049471465,0.01690185156424029,-0.09577675326050594,0.17647133556791655,0.13695652173913048,1.1518207553286632,0.1760489020968136,0.015519567292746173,-0.35417205697682164,19.53174308075627
0.05,1.2,0.8,12,12,30,15,0.85,0.19193706049471465,0.01690185156424029,-0.09577675326050594,0.17647133556791655,0.13695652173913048,1.1518207553286632,0.1760489020968136,0.015519567292746173,-0.35417205697682164,19.53174308075627
0.05,1.2,0.8,12,12,30,20,0.7,0.19193706049471465,0.01690185156424029,-0.09577675326050594,0.17647133556791655,0.13695652173913048,1.1518207553286632,0.24515059701525194,0.027489639079255834,-0.3551515520436235,19.53174308075627
0.05,1.2,0.8,12,12,30,20,0.85,0.19193706049471465,0.01690185156424029,-0.09577675326050594,0.17647133556791655,0.13695652173913048,1.1518207553286632,0.24515059701525194,0.027489639079255834,-0.3551515520436235,19.53174308075627
0.05,1.8,0.8,10,12,20,15,0.85,0.25100499381911934,0.030255348753736255,-0.13139484057670037,0.23026283696485791,0.12753623188405797,1.2335044116209115,0.12447961299070946,0.005316614578995127,-0.4198781368931308,19.426638241646586
0.05,1.8,0.8,10,12,20,15,0.7,0.25100499381911934,0.030255348753736255,-0.13139484057670037,0.23026283696485791,0.12753623188405797,1.2335044116209115,0.12447961299070946,0.005316614578995127,-0.4198781368931308,19.426638241646586
0.05,1.8,0.8,10,12,20,20,0.85,0.25100499381911934,0.030255348753736255,-0.13139484057670037,0.23026283696485791,0.12753623188405797,1.2335044116209115,0.15356685319259744,0.011065383518064076,-0.4198781368931308,19.426638241646586
0.05,1.8,0.8,10,12,20,20,0.7,0.25100499381911934,0.030255348753736255,-0.13139484057670037,0.23026283696485791,0.12753623188405797,1.2335044116209115,0.15356685319259744,0.011065383518064076,-0.4198781368931308,19.426638241646586
0.02,1.2,0.6,10,15,20,20,0.85,0.19034042504983872,0.017855587110906068,-0.1006528555206041,0.17739772029866502,0.24927536231884054,1.1623424234492323,0.2081812482401018,0.02016058454549574,-0.3602196328249784,19.260583143081178
0.02,1.2,0.6,10,15,20,20,0.7,0.19034042504983872,0.017855587110906068,-0.1006528555206041,0.17739772029866502,0.24927536231884054,1.1623424234492323,0.2081812482401018,0.02016058454549574,-0.3602196328249784,19.260583143081178
0.02,1.2,0.6,10,15,20,15,0.85,0.19034042504983872,0.017855587110906068,-0.1006528555206041,0.17739772029866502,0.24927536231884054,1.1623424234492323,0.20653274985893189,0.01991697411252935,-0.3504034179528296,19.260583143081178
0.02,1.2,0.6,10,15,20,15,0.7,0.19034042504983872,0.017855587110906068,-0.1006528555206041,0.17739772029866502,0.24927536231884054,1.1623424234492323,0.20653274985893189,0.01991697411252935,-0.3504034179528296,19.260583143081178
0.02,1.2,0.6,10,15,20,10,0.7,0.19034042504983872,0.017855587110906068,-0.1006528555206041,0.17739772029866502,0.24927536231884054,1.1623424234492323,0.20396712052141305,0.019524749722807044,-0.35040341795283003,19.260583143081178
0.02,1.2,0.6,10,15,20,10,0.85,0.19034042504983872,0.017855587110906068,-0.1006528555206041,0.17739772029866502,0.24927536231884054,1.1623424234492323,0.20396712052141305,0.019524749722807044,-0.35040341795283003,19.260583143081178
0.02,1.2,0.6,10,15,30,20,0.7,0.183674356170633,0.01686247421547593,-0.09964721533822007,0.1692217304642357,0.2855072463768115,1.1577156713282304,0.2251399776229425,0.022825880178046543,-0.34520296868366296,18.704685101372817
0.02,1.2,0.6,10,15,30,20,0.85,0.183674356170633,0.01686247421547593,-0.09964721533822007,0.1692217304642357,0.2855072463768115,1.1577156713282304,0.2251399776229425,0.022825880178046543,-0.34520296868366296,18.704685101372817
0.02,1.2,0.6,10,15,30,15,0.7,0.183674356170633,0.01686247421547593,-0.09964721533822007,0.1692217304642357,0.2855072463768115,1.1577156713282304,0.22912321429881424,0.02345890516572613,-0.33695517244506124,18.704685101372817
0.02,1.2,0.6,10,15,30,15,0.85,0.183674356170633,0.01686247421547593,-0.09964721533822007,0.1692217304642357,0.2855072463768115,1.1577156713282304,0.22912321429881424,0.02345890516572613,-0.33695517244506124,18.704685101372817
0.02,1.2,0.6,10,15,30,10,0.85,0.183674356170633,0.01686247421547593,-0.09964721533822007,0.1692217304642357,0.2855072463768115,1.1577156713282304,0.22544217865721836,0.02288802000814849,-0.33695517244506135,18.704685101372817
0.02,1.2,0.6,10,15,30,10,0.7,0.183674356170633,0.01686247421547593,-0.09964721533822007,0.1692217304642357,0.2855072463768115,1.1577156713282304,0.22544217865721836,0.02288802000814849,-0.33695517244506135,18.704685101372817
0.05,1.5,0.8,12,12,30,20,0.85,0.19552974175496507,0.0184398358881237,-0.10716173226611148,0.17207482091025383,0.13695652173913048,1.161841109222102,0.25566092930031986,0.03063950329810794,-0.375163809570776,18.48942444003669
0.05,1.5,0.8,12,12,30,20,0.7,0.19552974175496507,0.0184398358881237,-0.10716173226611148,0.17207482091025383,0.13695652173913048,1.161841109222102,0.25566092930031986,0.03063950329810794,-0.375163809570776,18.48942444003669
0.05,1.5,0.8,12,12,30,15,0.85,0.19552974175496507,0.0184398358881237,-0.10716173226611148,0.17207482091025383,0.13695652173913048,1.161841109222102,0.18782257887848988,0.01777272368921179,-0.36725834532350055,18.48942444003669
0.05,1.5,0.8,12,12,30,15,0.7,0.19552974175496507,0.0184398358881237,-0.10716173226611148,0.17207482091025383,0.13695652173913048,1.161841109222102,0.18782257887848988,0.01777272368921179,-0.36725834532350055,18.48942444003669
0.05,1.5,0.8,12,12,20,15,0.85,0.2023525124569422,0.01953321266723207,-0.11158360981795601,0.17505449679482218,0.10217391304347827,1.1668085805930868,0.176688312152317,0.015736262603009754,-0.3711617674711385,18.309193535447662
0.05,1.5,0.8,12,12,20,15,0.7,0.2023525124569422,0.01953321266723207,-0.11158360981795601,0.17505449679482218,0.10217391304347827,1.1668085805930868,0.176688312152317,0.015736262603009754,-0.3711617674711385,18.309193535447662
0.05,1.5,0.8,12,12,20,20,0.85,0.2023525124569422,0.01953321266723207,-0.11158360981795601,0.17505449679482218,0.10217391304347827,1.1668085805930868,0.24384480797134803,0.028299135972623457,-0.3798253229633959,18.309193535447662
0.05,1.5,0.8,12,12,20,20,0.7,0.2023525124569422,0.01953321266723207,-0.11158360981795601,0.17505449679482218,0.10217391304347827,1.1668085805930868,0.24384480797134803,0.028299135972623457,-0.3798253229633959,18.309193535447662
0.05,1.2,0.6,10,12,30,20,0.7,0.18133485325293747,0.016028853372790586,-0.10116926431943363,0.1584359981326028,0.16231884057971016,1.1482546056384577,0.1218910887827573,0.0068985870990248,-0.35668294385517807,18.220209528862835
0.05,1.2,0.6,10,12,30,20,0.85,0.18133485325293747,0.016028853372790586,-0.10116926431943363,0.1584359981326028,0.16231884057971016,1.1482546056384577,0.1218910887827573,0.0068985870990248,-0.35668294385517807,18.220209528862835
0.05,1.2,0.6,10,12,30,15,0.7,0.18133485325293747,0.016028853372790586,-0.10116926431943363,0.1584359981326028,0.16231884057971016,1.1482546056384577,0.0868009736676118,0.0014596346649262681,-0.35668294385517807,18.220209528862835
0.05,1.2,0.6,10,12,30,15,0.85,0.18133485325293747,0.016028853372790586,-0.10116926431943363,0.1584359981326028,0.16231884057971016,1.1482546056384577,0.0868009736676118,0.0014596346649262681,-0.35668294385517807,18.220209528862835
0.05,1.2,0.6,10,12,20,15,0.85,0.18751705329643886,0.016923987599054335,-0.10450505269791244,0.16194420424795788,0.12753623188405797,1.152571519794909,0.07476333001282963,-0.00030198753364663045,-0.3598088653145878,18.189174542042487
0.05,1.2,0.6,10,12,20,15,0.7,0.18751705329643886,0.016923987599054335,-0.10450505269791244,0.16194420424795788,0.12753623188405797,1.152571519794909,0.07476333001282963,-0.00030198753364663045,-0.3598088653145878,18.189174542042487
0.05,1.2,0.6,10,12,20,20,0.7,0.18751705329643886,0.016923987599054335,-0.10450505269791244,0.16194420424795788,0.12753623188405797,1.152571519794909,0.10839518570656084,0.004851056471877335,-0.3598088653145878,18.189174542042487
0.05,1.2,0.6,10,12,20,20,0.85,0.18751705329643886,0.016923987599054335,-0.10450505269791244,0.16194420424795788,0.12753623188405797,1.152571519794909,0.10839518570656084,0.004851056471877335,-0.3598088653145878,18.189174542042487
0.05,1.8,0.7,10,12,30,15,0.85,0.22831346571692693,0.02609516252690658,-0.12681335285243822,0.20577614218016357,0.16231884057971016,1.2129923207615718,0.12023982127049142,0.004826806329906619,-0.4060095838897909,17.990579251743178
0.05,1.8,0.7,10,12,30,15,0.7,0.22831346571692693,0.02609516252690658,-0.12681335285243822,0.20577614218016357,0.16231884057971016,1.2129923207615718,0.12023982127049142,0.004826806329906619,-0.4060095838897909,17.990579251743178
0.05,1.8,0.7,10,12,30,20,0.7,0.22831346571692693,0.02609516252690658,-0.12681335285243822,0.20577614218016357,0.16231884057971016,1.2129923207615718,0.15176536563963502,0.010914720020497093,-0.4060095838897909,17.990579251743178
0.05,1.8,0.7,10,12,30,20,0.85,0.22831346571692693,0.02609516252690658,-0.12681335285243822,0.20577614218016357,0.16231884057971016,1.2129923207615718,0.15176536563963502,0.010914720020497093,-0.4060095838897909,17.990579251743178
0.05,1.2,0.7,12,12,20,20,0.85,0.1760077956571155,0.014876808268860398,-0.09930509394790388,0.14980911529739724,0.10217391304347827,1.1375914425458231,0.21946779210758594,0.022570364960734723,-0.3481935855398288,17.898315731088758
0.05,1.2,0.7,12,12,20,20,0.7,0.1760077956571155,0.014876808268860398,-0.09930509394790388,0.14980911529739724,0.10217391304347827,1.1375914425458231,0.21946779210758594,0.022570364960734723,-0.3481935855398288,17.898315731088758
0.05,1.2,0.7,12,12,20,15,0.85,0.1760077956571155,0.014876808268860398,-0.09930509394790388,0.14980911529739724,0.10217391304347827,1.1375914425458231,0.14776938688855654,0.010890521826698585,-0.34645940307261225,17.898315731088758
0.05,1.2,0.7,12,12,20,15,0.7,0.1760077956571155,0.014876808268860398,-0.09930509394790388,0.14980911529739724,0.10217391304347827,1.1375914425458231,0.14776938688855654,0.010890521826698585,-0.34645940307261225,17.898315731088758
0.05,1.5,0.6,10,12,30,20,0.7,0.19883418580442966,0.01974134121805826,-0.11218064417690432,0.1759781409966497,0.16231884057971016,1.1735202240448936,0.1295594001010556,0.0076648561448458,-0.3745070333277407,17.84211656942327
0.05,1.5,0.6,10,12,30,20,0.85,0.19883418580442966,0.01974134121805826,-0.11218064417690432,0.1759781409966497,0.16231884057971016,1.1735202240448936,0.1295594001010556,0.0076648561448458,-0.3745070333277407,17.84211656942327
0.05,1.5,0.6,10,12,30,15,0.7,0.19883418580442966,0.01974134121805826,-0.11218064417690432,0.1759781409966497,0.16231884057971016,1.1735202240448936,0.09574286461735183,0.0019137354846354704,-0.3745070333277407,17.84211656942327
0.05,1.5,0.6,10,12,30,15,0.85,0.19883418580442966,0.01974134121805826,-0.11218064417690432,0.1759781409966497,0.16231884057971016,1.1735202240448936,0.09574286461735183,0.0019137354846354704,-0.3745070333277407,17.84211656942327
0.05,1.8,0.7,10,12,20,20,0.7,0.23363754573323336,0.0271010382278003,-0.13047779481750266,0.20770613318309156,0.12753623188405797,1.2165128970759207,0.1392256286715693,0.008537901391132197,-0.4092842965466772,17.810216374378815
0.05,1.8,0.7,10,12,20,20,0.85,0.23363754573323336,0.0271010382278003,-0.13047779481750266,0.20770613318309156,0.12753623188405797,1.2165128970759207,0.1392256286715693,0.008537901391132197,-0.4092842965466772,17.810216374378815
0.05,1.8,0.7,10,12,20,15,0.7,0.23363754573323336,0.0271010382278003,-0.13047779481750266,0.20770613318309156,0.12753623188405797,1.2165128970759207,0.10907130119331179,0.00278403181731135,-0.4092842965466772,17.810216374378815
0.05,1.8,0.7,10,12,20,15,0.85,0.23363754573323336,0.0271010382278003,-0.13047779481750266,0.20770613318309156,0.12753623188405797,1.2165128970759207,0.10907130119331179,0.00278403181731135,-0.4092842965466772,17.810216374378815
0.05,1.5,0.6,10,12,20,20,0.7,0.2043454551870959,0.020639746192907538,-0.11547556653745406,0.1787369121606614,0.12753623188405797,1.1773074971425501,0.1173190678524051,0.005620395705127956,-0.377526540964795,17.752227135076932
0.05,1.5,0.6,10,12,20,20,0.85,0.2043454551870959,0.020639746192907538,-0.11547556653745406,0.1787369121606614,0.12753623188405797,1.1773074971425501,0.1173190678524051,0.005620395705127956,-0.377526540964795,17.752227135076932
0.05,1.5,0.6,10,12,20,15,0.7,0.2043454551870959,0.020639746192907538,-0.11547556653745406,0.1787369121606614,0.12753623188405797,1.1773074971425501,0.08484140095182514,0.0001559177448200444,-0.377526540964795,17.752227135076932
0.05,1.5,0.6,10,12,20,15,0.85,0.2043454551870959,0.020639746192907538,-0.11547556653745406,0.1787369121606614,0.12753623188405797,1.1773074971425501,0.08484140095182514,0.0001559177448200444,-0.377526540964795,17.752227135076932
0.02,1.5,0.7,10,15,20,20,0.7,0.20139720485742663,0.0211222799241797,-0.11537018025041834,0.18308266380734123,0.24927536231884054,1.1746267988348542,0.24308944368011554,0.027844248280805672,-0.3936374823185227,17.488130034142593
0.02,1.5,0.7,10,15,20,20,0.85,0.20139720485742663,0.0211222799241797,-0.11537018025041834,0.18308266380734123,0.24927536231884054,1.1746267988348542,0.24308944368011554,0.027844248280805672,-0.3936374823185227,17.488130034142593
0.02,1.5,0.7,10,15,20,10,0.7,0.20139720485742663,0.0211222799241797,-0.11537018025041834,0.18308266380734123,0.24927536231884054,1.1746267988348542,0.2377708122570671,0.026904658045963314,-0.3845789126422898,17.488130034142593
0.02,1.5,0.7,10,15,20,10,0.85,0.20139720485742663,0.0211222799241797,-0.11537018025041834,0.18308266380734123,0.24927536231884054,1.1746267988348542,0.2377708122570671,0.026904658045963314,-0.3845789126422898,17.488130034142593
0.02,1.5,0.7,10,15,20,15,0.7,0.20139720485742663,0.0211222799241797,-0.11537018025041834,0.18308266380734123,0.24927536231884054,1.1746267988348542,0.23948680141451553,0.02722045665862649,-0.3845789126422897,17.488130034142593
0.02,1.5,0.7,10,15,20,15,0.85,0.20139720485742663,0.0211222799241797,-0.11537018025041834,0.18308266380734123,0.24927536231884054,1.1746267988348542,0.23948680141451553,0.02722045665862649,-0.3845789126422897,17.488130034142593
0.05,1.2,0.7,12,12,30,20,0.7,0.16883122658178432,0.013882904180710254,-0.09538661392361425,0.1455435265982678,0.13695652173913048,1.1324185715487276,0.2313883051321634,0.024629008138167263,-0.3438078671173409,17.16078074179264
0.05,1.2,0.7,12,12,30,20,0.85,0.16883122658178432,0.013882904180710254,-0.09538661392361425,0.1455435265982678,0.13695652173913048,1.1324185715487276,0.2313883051321634,0.024629008138167263,-0.3438078671173409,17.16078074179264
0.05,1.2,0.7,12,12,30,15,0.85,0.16883122658178432,0.013882904180710254,-0.09538661392361425,0.1455435265982678,0.13695652173913048,1.1324185715487276,0.1590252249733257,0.012686567647925084,-0.3428111415160471,17.16078074179264
0.05,1.2,0.7,12,12,30,15,0.7,0.16883122658178432,0.013882904180710254,-0.09538661392361425,0.1455435265982678,0.13695652173913048,1.1324185715487276,0.1590252249733257,0.012686567647925084,-0.3428111415160471,17.16078074179264
0.02,1.5,0.7,10,15,30,10,0.85,0.1949295829146262,0.01998639477593267,-0.11421740719066487,0.17498554088668003,0.2855072463768115,1.1701995371986893,0.25875227007317303,0.03084414044338568,-0.3697688703181894,17.0492047488483
0.02,1.5,0.7,10,15,30,10,0.7,0.1949295829146262,0.01998639477593267,-0.11421740719066487,0.17498554088668003,0.2855072463768115,1.1701995371986893,0.25875227007317303,0.03084414044338568,-0.3697688703181894,17.0492047488483
0.02,1.5,0.7,10,15,30,15,0.85,0.1949295829146262,0.01998639477593267,-0.11421740719066487,0.17498554088668003,0.2855072463768115,1.1701995371986893,0.26156687058258266,0.03136931717318947,-0.3697688703181895,17.0492047488483
0.02,1.5,0.7,10,15,30,15,0.7,0.1949295829146262,0.01998639477593267,-0.11421740719066487,0.17498554088668003,0.2855072463768115,1.1701995371986893,0.26156687058258266,0.03136931717318947,-0.3697688703181895,17.0492047488483
